Hyperparameters:
output_dir: Nouvelle_version/MAML/output/SimpleNN/n_inner_iter=1_meta_lr=1e-4
n_way: 10
k_spt: 10
k_qry: 15
num_classes: 20
num_elements_per_class: 35
perc_training_set: 0.7
task_num: 10
epochs: 2000
meta_lr: 0.0001
model_class: ConvNet_Sans_Dropout
seed: 1
inner_opt_train_lr: 0.1
inner_opt_test_lr: 0.1
n_inner_iter: 1

Accuracy Results:
Epoch 131.5: Train Accuracy = 12.80%, Test Accuracy = 12.13%
Epoch 132.0: Train Accuracy = 12.47%, Test Accuracy = 13.93%
Epoch 133: Train Accuracy = 12.60%, Test Accuracy = 14.00%
Epoch 133.5: Train Accuracy = 13.73%, Test Accuracy = 13.40%
Epoch 134.0: Train Accuracy = 12.53%, Test Accuracy = 12.53%
Epoch 135: Train Accuracy = 16.93%, Test Accuracy = 12.13%
Epoch 135.5: Train Accuracy = 15.47%, Test Accuracy = 12.27%
Epoch 136.0: Train Accuracy = 13.27%, Test Accuracy = 12.87%
Epoch 137: Train Accuracy = 13.00%, Test Accuracy = 13.40%
Epoch 137.5: Train Accuracy = 15.47%, Test Accuracy = 14.60%
Epoch 138.0: Train Accuracy = 14.33%, Test Accuracy = 15.60%
Epoch 139: Train Accuracy = 13.07%, Test Accuracy = 12.27%
Epoch 139.5: Train Accuracy = 14.27%, Test Accuracy = 15.47%
Epoch 140.0: Train Accuracy = 14.13%, Test Accuracy = 13.40%
Epoch 141: Train Accuracy = 12.73%, Test Accuracy = 12.13%
Epoch 141.5: Train Accuracy = 14.87%, Test Accuracy = 14.60%
Epoch 142.0: Train Accuracy = 14.40%, Test Accuracy = 13.27%
Epoch 143: Train Accuracy = 12.47%, Test Accuracy = 13.07%
Epoch 143.5: Train Accuracy = 15.53%, Test Accuracy = 14.07%
Epoch 144.0: Train Accuracy = 15.47%, Test Accuracy = 13.73%
Epoch 145: Train Accuracy = 15.80%, Test Accuracy = 13.13%
Epoch 145.5: Train Accuracy = 13.67%, Test Accuracy = 14.53%
Epoch 146.0: Train Accuracy = 11.87%, Test Accuracy = 13.93%
Epoch 147: Train Accuracy = 11.93%, Test Accuracy = 12.27%
Epoch 147.5: Train Accuracy = 14.07%, Test Accuracy = 16.67%
Epoch 148.0: Train Accuracy = 12.73%, Test Accuracy = 13.80%
Epoch 149: Train Accuracy = 14.47%, Test Accuracy = 13.40%
Epoch 149.5: Train Accuracy = 14.60%, Test Accuracy = 12.73%
Epoch 150.0: Train Accuracy = 13.67%, Test Accuracy = 14.47%
Epoch 151: Train Accuracy = 13.60%, Test Accuracy = 12.53%
Epoch 151.5: Train Accuracy = 11.80%, Test Accuracy = 13.60%
Epoch 152.0: Train Accuracy = 13.87%, Test Accuracy = 14.27%
Epoch 153: Train Accuracy = 13.20%, Test Accuracy = 13.67%
Epoch 153.5: Train Accuracy = 12.27%, Test Accuracy = 13.13%
Epoch 154.0: Train Accuracy = 13.20%, Test Accuracy = 11.13%
Epoch 155: Train Accuracy = 16.07%, Test Accuracy = 13.80%
Epoch 155.5: Train Accuracy = 14.40%, Test Accuracy = 13.00%
Epoch 156.0: Train Accuracy = 12.80%, Test Accuracy = 14.47%
Epoch 157: Train Accuracy = 12.93%, Test Accuracy = 12.27%
Epoch 157.5: Train Accuracy = 11.47%, Test Accuracy = 16.47%
Epoch 158.0: Train Accuracy = 14.87%, Test Accuracy = 14.27%
Epoch 159: Train Accuracy = 12.67%, Test Accuracy = 14.13%
Epoch 159.5: Train Accuracy = 13.40%, Test Accuracy = 14.13%
Epoch 160.0: Train Accuracy = 13.93%, Test Accuracy = 12.40%
Epoch 161: Train Accuracy = 13.20%, Test Accuracy = 12.80%
Epoch 161.5: Train Accuracy = 13.33%, Test Accuracy = 14.87%
Epoch 162.0: Train Accuracy = 13.80%, Test Accuracy = 13.67%
Epoch 163: Train Accuracy = 14.00%, Test Accuracy = 14.87%
Epoch 163.5: Train Accuracy = 13.80%, Test Accuracy = 16.80%
Epoch 164.0: Train Accuracy = 13.40%, Test Accuracy = 12.20%
Epoch 165: Train Accuracy = 14.53%, Test Accuracy = 11.60%
Epoch 165.5: Train Accuracy = 13.87%, Test Accuracy = 14.60%
Epoch 166.0: Train Accuracy = 12.07%, Test Accuracy = 14.00%
Epoch 167: Train Accuracy = 16.80%, Test Accuracy = 13.67%
Epoch 167.5: Train Accuracy = 14.60%, Test Accuracy = 14.80%
Epoch 168.0: Train Accuracy = 12.67%, Test Accuracy = 14.33%
Epoch 169: Train Accuracy = 14.87%, Test Accuracy = 13.93%
Epoch 169.5: Train Accuracy = 14.27%, Test Accuracy = 14.80%
Epoch 170.0: Train Accuracy = 12.60%, Test Accuracy = 11.60%
Epoch 171: Train Accuracy = 12.87%, Test Accuracy = 16.67%
Epoch 171.5: Train Accuracy = 14.13%, Test Accuracy = 14.60%
Epoch 172.0: Train Accuracy = 14.53%, Test Accuracy = 12.87%
Epoch 173: Train Accuracy = 13.00%, Test Accuracy = 13.20%
Epoch 173.5: Train Accuracy = 13.33%, Test Accuracy = 17.27%
Epoch 174.0: Train Accuracy = 13.93%, Test Accuracy = 12.07%
Epoch 175: Train Accuracy = 13.67%, Test Accuracy = 14.13%
Epoch 175.5: Train Accuracy = 12.67%, Test Accuracy = 16.20%
Epoch 176.0: Train Accuracy = 12.53%, Test Accuracy = 13.13%
Epoch 177: Train Accuracy = 16.53%, Test Accuracy = 14.80%
Epoch 177.5: Train Accuracy = 12.47%, Test Accuracy = 13.93%
Epoch 178.0: Train Accuracy = 14.93%, Test Accuracy = 13.40%
Epoch 179: Train Accuracy = 15.00%, Test Accuracy = 16.47%
Epoch 179.5: Train Accuracy = 13.93%, Test Accuracy = 14.40%
Epoch 180.0: Train Accuracy = 14.40%, Test Accuracy = 13.93%
Epoch 181: Train Accuracy = 15.80%, Test Accuracy = 15.47%
Epoch 181.5: Train Accuracy = 13.93%, Test Accuracy = 13.67%
Epoch 182.0: Train Accuracy = 12.93%, Test Accuracy = 12.87%
Epoch 183: Train Accuracy = 16.80%, Test Accuracy = 13.00%
Epoch 183.5: Train Accuracy = 14.40%, Test Accuracy = 13.07%
Epoch 184.0: Train Accuracy = 12.93%, Test Accuracy = 12.33%
Epoch 185: Train Accuracy = 11.73%, Test Accuracy = 14.00%
Epoch 185.5: Train Accuracy = 13.00%, Test Accuracy = 12.53%
Epoch 186.0: Train Accuracy = 12.93%, Test Accuracy = 13.40%
Epoch 187: Train Accuracy = 14.33%, Test Accuracy = 14.87%
Epoch 187.5: Train Accuracy = 14.80%, Test Accuracy = 12.60%
Epoch 188.0: Train Accuracy = 13.07%, Test Accuracy = 13.33%
Epoch 189: Train Accuracy = 15.73%, Test Accuracy = 14.67%
Epoch 189.5: Train Accuracy = 14.47%, Test Accuracy = 16.53%
Epoch 190.0: Train Accuracy = 14.13%, Test Accuracy = 14.20%
Epoch 191: Train Accuracy = 12.93%, Test Accuracy = 13.33%
Epoch 191.5: Train Accuracy = 16.20%, Test Accuracy = 15.47%
Epoch 192.0: Train Accuracy = 14.93%, Test Accuracy = 13.53%
Epoch 193: Train Accuracy = 13.00%, Test Accuracy = 13.47%
Epoch 193.5: Train Accuracy = 12.33%, Test Accuracy = 14.07%
Epoch 194.0: Train Accuracy = 14.67%, Test Accuracy = 12.93%
Epoch 195: Train Accuracy = 14.07%, Test Accuracy = 12.93%
Epoch 195.5: Train Accuracy = 12.20%, Test Accuracy = 16.87%
Epoch 196.0: Train Accuracy = 14.80%, Test Accuracy = 13.20%
Epoch 197: Train Accuracy = 14.40%, Test Accuracy = 15.00%
Epoch 197.5: Train Accuracy = 11.93%, Test Accuracy = 13.93%
Epoch 198.0: Train Accuracy = 14.53%, Test Accuracy = 14.80%
Epoch 199: Train Accuracy = 12.53%, Test Accuracy = 14.87%
Epoch 199.5: Train Accuracy = 12.73%, Test Accuracy = 13.20%
Epoch 200.0: Train Accuracy = 16.00%, Test Accuracy = 14.13%
Epoch 201: Train Accuracy = 13.07%, Test Accuracy = 11.20%
Epoch 201.5: Train Accuracy = 13.93%, Test Accuracy = 13.33%
Epoch 202.0: Train Accuracy = 14.13%, Test Accuracy = 13.53%
Epoch 203: Train Accuracy = 14.73%, Test Accuracy = 15.20%
Epoch 203.5: Train Accuracy = 14.00%, Test Accuracy = 14.60%
Epoch 204.0: Train Accuracy = 14.33%, Test Accuracy = 14.80%
Epoch 205: Train Accuracy = 17.60%, Test Accuracy = 14.53%
Epoch 205.5: Train Accuracy = 13.13%, Test Accuracy = 16.73%
Epoch 206.0: Train Accuracy = 14.53%, Test Accuracy = 14.00%
Epoch 207: Train Accuracy = 16.27%, Test Accuracy = 14.13%
Epoch 207.5: Train Accuracy = 13.27%, Test Accuracy = 15.00%
Epoch 208.0: Train Accuracy = 13.27%, Test Accuracy = 14.60%
Epoch 209: Train Accuracy = 12.93%, Test Accuracy = 13.73%
Epoch 209.5: Train Accuracy = 11.00%, Test Accuracy = 14.07%
Epoch 210.0: Train Accuracy = 13.80%, Test Accuracy = 15.93%
Epoch 211: Train Accuracy = 13.93%, Test Accuracy = 12.73%
Epoch 211.5: Train Accuracy = 13.47%, Test Accuracy = 11.27%
Epoch 212.0: Train Accuracy = 13.27%, Test Accuracy = 13.87%
Epoch 213: Train Accuracy = 14.07%, Test Accuracy = 14.33%
Epoch 213.5: Train Accuracy = 13.60%, Test Accuracy = 16.80%
Epoch 214.0: Train Accuracy = 13.80%, Test Accuracy = 15.67%
Epoch 215: Train Accuracy = 13.00%, Test Accuracy = 12.00%
Epoch 215.5: Train Accuracy = 14.93%, Test Accuracy = 15.80%
Epoch 216.0: Train Accuracy = 14.13%, Test Accuracy = 14.27%
Epoch 217: Train Accuracy = 14.87%, Test Accuracy = 14.73%
Epoch 217.5: Train Accuracy = 16.40%, Test Accuracy = 14.53%
Epoch 218.0: Train Accuracy = 14.60%, Test Accuracy = 13.27%
Epoch 219: Train Accuracy = 16.87%, Test Accuracy = 12.80%
Epoch 219.5: Train Accuracy = 15.13%, Test Accuracy = 18.47%
Epoch 220.0: Train Accuracy = 13.53%, Test Accuracy = 14.60%
Epoch 221: Train Accuracy = 14.47%, Test Accuracy = 14.80%
Epoch 221.5: Train Accuracy = 12.93%, Test Accuracy = 12.93%
Epoch 222.0: Train Accuracy = 13.87%, Test Accuracy = 14.33%
Epoch 223: Train Accuracy = 15.93%, Test Accuracy = 14.27%
Epoch 223.5: Train Accuracy = 12.87%, Test Accuracy = 17.20%
Epoch 224.0: Train Accuracy = 15.07%, Test Accuracy = 14.47%
Epoch 225: Train Accuracy = 15.67%, Test Accuracy = 14.53%
Epoch 225.5: Train Accuracy = 12.87%, Test Accuracy = 16.53%
Epoch 226.0: Train Accuracy = 13.73%, Test Accuracy = 15.73%
Epoch 227: Train Accuracy = 13.47%, Test Accuracy = 12.87%
Epoch 227.5: Train Accuracy = 13.67%, Test Accuracy = 14.80%
Epoch 228.0: Train Accuracy = 14.80%, Test Accuracy = 17.00%
Epoch 229: Train Accuracy = 14.93%, Test Accuracy = 12.47%
Epoch 229.5: Train Accuracy = 11.60%, Test Accuracy = 17.40%
Epoch 230.0: Train Accuracy = 14.67%, Test Accuracy = 15.07%
Epoch 231: Train Accuracy = 12.80%, Test Accuracy = 15.07%
Epoch 231.5: Train Accuracy = 13.20%, Test Accuracy = 15.20%
Epoch 232.0: Train Accuracy = 15.07%, Test Accuracy = 16.07%
Epoch 233: Train Accuracy = 16.53%, Test Accuracy = 14.60%
Epoch 233.5: Train Accuracy = 14.67%, Test Accuracy = 17.07%
Epoch 234.0: Train Accuracy = 11.80%, Test Accuracy = 15.40%
Epoch 235: Train Accuracy = 15.60%, Test Accuracy = 14.07%
Epoch 235.5: Train Accuracy = 14.47%, Test Accuracy = 17.67%
Epoch 236.0: Train Accuracy = 13.40%, Test Accuracy = 14.33%
Epoch 237: Train Accuracy = 15.60%, Test Accuracy = 13.20%
Epoch 237.5: Train Accuracy = 13.20%, Test Accuracy = 16.07%
Epoch 238.0: Train Accuracy = 13.93%, Test Accuracy = 11.40%
Epoch 239: Train Accuracy = 16.00%, Test Accuracy = 12.33%
Epoch 239.5: Train Accuracy = 15.80%, Test Accuracy = 16.73%
Epoch 240.0: Train Accuracy = 12.80%, Test Accuracy = 13.80%
Epoch 241: Train Accuracy = 14.27%, Test Accuracy = 13.00%
Epoch 241.5: Train Accuracy = 14.67%, Test Accuracy = 13.40%
Epoch 242.0: Train Accuracy = 13.87%, Test Accuracy = 13.60%
Epoch 243: Train Accuracy = 16.00%, Test Accuracy = 13.33%
Epoch 243.5: Train Accuracy = 13.20%, Test Accuracy = 14.13%
Epoch 244.0: Train Accuracy = 14.00%, Test Accuracy = 11.47%
Epoch 245: Train Accuracy = 13.73%, Test Accuracy = 14.73%
Epoch 245.5: Train Accuracy = 12.60%, Test Accuracy = 15.13%
Epoch 246.0: Train Accuracy = 13.00%, Test Accuracy = 14.73%
Epoch 247: Train Accuracy = 11.87%, Test Accuracy = 12.60%
Epoch 247.5: Train Accuracy = 14.87%, Test Accuracy = 15.47%
Epoch 248.0: Train Accuracy = 14.73%, Test Accuracy = 12.27%
