Hyperparameters:
output_dir: Nouvelle_version/MAML/output/SimpleNN/n_inner_iter=1_meta_lr=5e-5
n_way: 10
k_spt: 10
k_qry: 15
num_classes: 20
num_elements_per_class: 35
perc_training_set: 0.7
task_num: 10
epochs: 100
meta_lr: 5e-05
model_class: ConvNet_Sans_Dropout
seed: 1
inner_opt_train_lr: 0.1
inner_opt_test_lr: 0.1
n_inner_iter: 3

Accuracy Results:
Epoch 55: Train Accuracy = 12.40%, Test Accuracy = 10.93%
Epoch 55.5: Train Accuracy = 10.73%, Test Accuracy = 12.13%
Epoch 56.0: Train Accuracy = 9.67%, Test Accuracy = 10.07%
Epoch 57: Train Accuracy = 12.73%, Test Accuracy = 11.73%
Epoch 57.5: Train Accuracy = 11.07%, Test Accuracy = 11.33%
Epoch 58.0: Train Accuracy = 10.67%, Test Accuracy = 11.07%
Epoch 59: Train Accuracy = 12.33%, Test Accuracy = 11.47%
Epoch 59.5: Train Accuracy = 11.27%, Test Accuracy = 13.53%
Epoch 60.0: Train Accuracy = 10.67%, Test Accuracy = 10.53%
Epoch 61: Train Accuracy = 10.60%, Test Accuracy = 10.53%
Epoch 61.5: Train Accuracy = 11.40%, Test Accuracy = 13.00%
Epoch 62.0: Train Accuracy = 11.20%, Test Accuracy = 10.47%
Epoch 63: Train Accuracy = 13.20%, Test Accuracy = 11.47%
Epoch 63.5: Train Accuracy = 11.40%, Test Accuracy = 13.67%
Epoch 64.0: Train Accuracy = 11.60%, Test Accuracy = 10.73%
Epoch 65: Train Accuracy = 13.20%, Test Accuracy = 11.67%
Epoch 65.5: Train Accuracy = 10.33%, Test Accuracy = 11.80%
Epoch 66.0: Train Accuracy = 11.73%, Test Accuracy = 11.60%
Epoch 67: Train Accuracy = 14.67%, Test Accuracy = 10.80%
Epoch 67.5: Train Accuracy = 11.13%, Test Accuracy = 13.87%
Epoch 68.0: Train Accuracy = 9.87%, Test Accuracy = 10.47%
Epoch 69: Train Accuracy = 12.00%, Test Accuracy = 11.20%
Epoch 69.5: Train Accuracy = 11.27%, Test Accuracy = 12.73%
Epoch 70.0: Train Accuracy = 10.87%, Test Accuracy = 10.13%
Epoch 71: Train Accuracy = 12.07%, Test Accuracy = 11.33%
Epoch 71.5: Train Accuracy = 12.13%, Test Accuracy = 12.47%
Epoch 72.0: Train Accuracy = 11.20%, Test Accuracy = 10.80%
Epoch 73: Train Accuracy = 12.60%, Test Accuracy = 11.60%
Epoch 73.5: Train Accuracy = 10.87%, Test Accuracy = 12.67%
Epoch 74.0: Train Accuracy = 10.27%, Test Accuracy = 10.20%
Epoch 75: Train Accuracy = 10.93%, Test Accuracy = 11.73%
Epoch 75.5: Train Accuracy = 10.67%, Test Accuracy = 11.47%
Epoch 76.0: Train Accuracy = 11.67%, Test Accuracy = 11.87%
Epoch 77: Train Accuracy = 12.93%, Test Accuracy = 12.00%
Epoch 77.5: Train Accuracy = 11.07%, Test Accuracy = 10.87%
Epoch 78.0: Train Accuracy = 12.73%, Test Accuracy = 11.67%
Epoch 79: Train Accuracy = 12.07%, Test Accuracy = 10.73%
Epoch 79.5: Train Accuracy = 10.87%, Test Accuracy = 12.60%
Epoch 80.0: Train Accuracy = 10.73%, Test Accuracy = 11.93%
Epoch 81: Train Accuracy = 11.40%, Test Accuracy = 11.27%
Epoch 81.5: Train Accuracy = 11.40%, Test Accuracy = 12.20%
Epoch 82.0: Train Accuracy = 10.93%, Test Accuracy = 10.53%
Epoch 83: Train Accuracy = 13.67%, Test Accuracy = 11.13%
Epoch 83.5: Train Accuracy = 11.20%, Test Accuracy = 11.13%
Epoch 84.0: Train Accuracy = 11.33%, Test Accuracy = 10.67%
Epoch 85: Train Accuracy = 12.73%, Test Accuracy = 11.53%
Epoch 85.5: Train Accuracy = 10.67%, Test Accuracy = 12.53%
Epoch 86.0: Train Accuracy = 11.20%, Test Accuracy = 12.13%
Epoch 87: Train Accuracy = 12.13%, Test Accuracy = 12.13%
Epoch 87.5: Train Accuracy = 11.40%, Test Accuracy = 14.60%
Epoch 88.0: Train Accuracy = 12.27%, Test Accuracy = 10.33%
Epoch 89: Train Accuracy = 12.80%, Test Accuracy = 10.93%
Epoch 89.5: Train Accuracy = 11.93%, Test Accuracy = 13.67%
Epoch 90.0: Train Accuracy = 11.13%, Test Accuracy = 12.20%
Epoch 91: Train Accuracy = 13.80%, Test Accuracy = 10.20%
Epoch 91.5: Train Accuracy = 11.20%, Test Accuracy = 12.80%
Epoch 92.0: Train Accuracy = 11.93%, Test Accuracy = 11.87%
Epoch 93: Train Accuracy = 12.40%, Test Accuracy = 11.40%
Epoch 93.5: Train Accuracy = 11.07%, Test Accuracy = 14.27%
Epoch 94.0: Train Accuracy = 12.53%, Test Accuracy = 10.73%
Epoch 95: Train Accuracy = 13.33%, Test Accuracy = 10.13%
Epoch 95.5: Train Accuracy = 10.13%, Test Accuracy = 13.13%
Epoch 96.0: Train Accuracy = 11.53%, Test Accuracy = 12.13%
Epoch 97: Train Accuracy = 11.20%, Test Accuracy = 12.33%
Epoch 97.5: Train Accuracy = 11.00%, Test Accuracy = 14.87%
Epoch 98.0: Train Accuracy = 11.40%, Test Accuracy = 10.00%
Epoch 99: Train Accuracy = 14.27%, Test Accuracy = 11.20%
Epoch 99.5: Train Accuracy = 10.87%, Test Accuracy = 12.27%
