Hyperparameters:
output_dir: Nouvelle_version/MAML/output/SimpleNN/n_inner_iter=1_meta_lr=1e-4_inner_opt_train_lr=0.01
n_way: 10
k_spt: 10
k_qry: 15
num_classes: 20
num_elements_per_class: 35
perc_training_set: 0.7
task_num: 10
epochs: 200
meta_lr: 0.0001
model_class: ConvNet_Sans_Dropout
seed: 1
inner_opt_train_lr: 0.01
inner_opt_test_lr: 0.1
n_inner_iter: 1

Accuracy Results:
Epoch 54.0: Train Accuracy = 16.20%, Test Accuracy = 16.13%
Epoch 55: Train Accuracy = 13.20%, Test Accuracy = 18.33%
Epoch 55.5: Train Accuracy = 16.13%, Test Accuracy = 12.80%
Epoch 56.0: Train Accuracy = 16.00%, Test Accuracy = 16.20%
Epoch 57: Train Accuracy = 12.47%, Test Accuracy = 20.13%
Epoch 57.5: Train Accuracy = 19.47%, Test Accuracy = 15.00%
Epoch 58.0: Train Accuracy = 16.20%, Test Accuracy = 19.13%
Epoch 59: Train Accuracy = 15.13%, Test Accuracy = 16.67%
Epoch 59.5: Train Accuracy = 21.33%, Test Accuracy = 12.27%
Epoch 60.0: Train Accuracy = 17.60%, Test Accuracy = 19.73%
Epoch 61: Train Accuracy = 12.33%, Test Accuracy = 18.07%
Epoch 61.5: Train Accuracy = 17.47%, Test Accuracy = 15.53%
Epoch 62.0: Train Accuracy = 17.67%, Test Accuracy = 19.73%
Epoch 63: Train Accuracy = 13.67%, Test Accuracy = 18.60%
Epoch 63.5: Train Accuracy = 17.67%, Test Accuracy = 13.00%
Epoch 64.0: Train Accuracy = 19.20%, Test Accuracy = 21.33%
Epoch 65: Train Accuracy = 15.53%, Test Accuracy = 17.20%
Epoch 65.5: Train Accuracy = 18.47%, Test Accuracy = 12.53%
Epoch 66.0: Train Accuracy = 18.53%, Test Accuracy = 19.53%
Epoch 67: Train Accuracy = 14.60%, Test Accuracy = 19.13%
Epoch 67.5: Train Accuracy = 22.33%, Test Accuracy = 15.73%
Epoch 68.0: Train Accuracy = 17.53%, Test Accuracy = 18.87%
